priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason
1,왕십리/한양대,왕십리킹전자담배,서울 성동구 왕십리광장로 17 3층 SP05-01호,0507-1384-1384,https://pcmap.place.naver.com/place/1643874275/home,,,,전자담배 전문점,왕십리/한양대 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=왕십리 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,60,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,왕십리/한양대,위베이프 구름베이프,서울 성동구 왕십리로21길 12 1층 구름베이프,0507-1493-8969,https://pcmap.place.naver.com/place/1125717024/home,,,,전자담배 전문점,왕십리/한양대 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=왕십리 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,61,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,왕십리/한양대,하카 상왕십리역직영점,서울 성동구 무학봉25길 20 1층,0507-1480-2161,https://pcmap.place.naver.com/place/2079563785/home,,,,전자담배 전문점,왕십리/한양대 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=왕십리 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,62,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,이태원,이태원 전자담배,서울 용산구 이태원로 187 1층상가 이태원 전자담배,0507-1303-2908,https://pcmap.place.naver.com/place/1808640105/home,,,,전자담배 전문점,이태원 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=이태원 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,63,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,이태원,퍼프매니아 이태원점,서울 용산구 보광로59길 5 1층,0507-1315-5455,https://pcmap.place.naver.com/place/1600363643/home,,,,전자담배 전문점,이태원 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=이태원 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,64,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,마블루 전자담배 홍대점,서울 마포구 홍익로 10 서교푸르지오 101동 1층 108-1호,010-8968-0717,https://xn--vk1br5hu7a69r54ec90a.kr/introAdultAuth?returnUrl=/home,,,,전자담배 전문점,홍대 메인상권,5,4,5,14,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,65,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,위베이프 247코지,서울 마포구 와우산로13길 6 1층 102호,0507-1339-9136,https://pcmap.place.naver.com/place/1160985762/home,,,,전자담배 전문점,홍대/합정/상수 네이버 검색 핫스팟 인접 확장,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=상수 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,66,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,전담GATE 합정점,서울 마포구 양화로6길 84 1층,0507-1386-8910,https://pcmap.place.naver.com/place/2010807714/home,,,,전자담배 전문점,홍대/합정/상수 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=합정 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,67,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,전담GATE 홍대상수점,서울 마포구 어울마당로 51-1 1층 103호,0507-1468-6613,https://pcmap.place.naver.com/place/2068796356/home,,,,전자담배 전문점,홍대/합정/상수 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=홍대 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,68,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,전자담배라운지24 홍대직영점,서울 마포구 잔다리로 3 1층,0507-1380-3714,https://pcmap.place.naver.com/place/1127092144/home,https://blog.naver.com/dkflfkdfhd998/224023103909,304,,전자담배 전문점,홍대 힙합거리 인접,5,4,5,14,A,1,미접촉,,"네이버 지도 검증 완료. 24시간 영업, 0507 확인",yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,69,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,하카 마포합정역직영점,서울 마포구 양화로 46 1층,0507-1415-2167,https://pcmap.place.naver.com/place/2073560318/home,,,,전자담배 전문점,홍대/합정/상수 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=합정 전자담배,yes,linked_source,,트렌드/대학가,16.80,P1,Wave 1,70,Batch 2,"score 16.8, tier1 area, message_type1, linked source"
1,성수,라미야성수점,서울 성동구 성수동,010-3404-2715,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,성수 상권,5,4,5,14,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,16.40,P1,Wave 1,71,Batch 2,"score 16.4, tier1 area, linked source"
1,성수,엑스업 전자담배 성수점,서울 성동구 성수이로20길 10 대한빌딩 1층,010-5871-3037,https://exup.co.kr/shopinfo/company.html,,,,전자담배 전문점,성수 상권,5,4,5,14,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,16.40,P1,Wave 1,72,Batch 2,"score 16.4, tier1 area, linked source"
1,성수,베이프랩 성수점,서울 성동구 동일로 173 1층,010-7739-2839,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,성수 트렌드 상권,5,4,5,14,A,1,미접촉,,동일로점 기준 공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 베이프랩 왕십리 | 서울 성동구 왕십리 / 성수멀티샵 왕십리 | 서울 성동구 왕십리,yes,linked_source,merged_dup_history,트렌드/대학가,16.30,P1,Wave 1,73,Batch 2,"score 16.3, tier1 area, message_type1, linked source, flags:merged_dup_history"
1,건대입구,고릴라파이프 건대점,서울 광진구 능동로 153 1층,010-9343-3233,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/261/,,,,전자담배 전문점,건대 메인상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,15.80,P1,Wave 1,74,Batch 2,"score 15.8, tier1 area, message_type1, linked source"
1,이태원,킹콩전자담배 이태원점,서울 용산구 보광로 112 1층,010-8690-1391,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/251/,,,,전자담배 전문점,이태원 메인상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,15.80,P1,Wave 1,75,Batch 2,"score 15.8, tier1 area, message_type1, linked source"
1,홍대/합정/상수,몬스터즈베이프 홍대,서울 마포구 서교동,010-9725-5262,,,,,전자담배 전문점,홍대 메인상권,5,4,5,14,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,트렌드/대학가,15.70,P1,Wave 1,76,Batch 2,"score 15.7, tier1 area, message_type1, flags:draft_only"
1,홍대/합정/상수,스타브론즈 홍대,서울 마포구 동교로 201 건영빌딩 B1,010-6528-7501,,,,,전자담배 전문점,홍대 상권,5,4,5,14,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,트렌드/대학가,15.70,P1,Wave 1,77,Batch 2,"score 15.7, tier1 area, message_type1, flags:draft_only"
1,홍대/합정/상수,홍대전자담배,서울 마포구 서교동,010-5160-0986,,,,,전자담배 전문점,홍대 메인상권,5,4,5,14,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,트렌드/대학가,15.70,P1,Wave 1,78,Batch 2,"score 15.7, tier1 area, message_type1, flags:draft_only"
1,성수,저스트포그 성수점,서울 성동구 연무장5가길 7 성수역현대테라스타워 B114호,010-7144-6947,https://m.martha-vape.com/bs21/layout/map_store2.html,https://m.justfog.co.kr/stockist.html,,,전자담배 전문점,성수 상권,4,4,5,13,A,2,미접촉,,Martha/Justfog 공개 페이지 교차 확인,yes,linked_source,,트렌드/대학가,15.40,P1,Wave 1,79,Batch 2,"score 15.4, tier1 area, linked source"
1,홍대/합정/상수,굿잡 합정,서울 마포구 성지1길 12 1층,010-7788-7813,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,합정 생활상권,4,4,5,13,A,2,미접촉,,Martha Vape 공개 스토어 로케이터 기준 확인. 상호/주소/번호 검증됨,yes,linked_source,,트렌드/대학가,15.40,P1,Wave 1,80,Batch 2,"score 15.4, tier1 area, linked source"
1,홍대/합정/상수,서피니티,서울 마포구 포은로 14 1층 107호,0507-1338-7767,https://pcmap.place.naver.com/place/2023892496/home,https://www.serphinity-link.com/,45,,전자담배 전문점,합정/망원 생활상권,4,4,5,13,A,2,미접촉,,네이버 지도 검증 완료. 0507 확인,yes,linked_source,,트렌드/대학가,15.40,P1,Wave 1,81,Batch 2,"score 15.4, tier1 area, linked source"
1,잠실/송리단길,송파전자담배멀티샵,"서울 송파구 가락로 168, 제1층 제8호(송파동)",010-2979-3569,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,잠실/송리단길 공식 스토어 로케이터 검증,5,4,5,14,A,1,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,17.30,P1,Wave 1,82,Batch 3,"score 17.3, tier1 area, message_type1, official source"
1,잠실/송리단길,스모크 보틀,서울 송파구 송파대로37길 54 101호 스모크보틀,010-4195-5504,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,잠실/송리단길 공식 스토어 로케이터 검증,5,4,5,14,A,1,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,17.30,P1,Wave 1,83,Batch 3,"score 17.3, tier1 area, message_type1, official source"
1,잠실/송리단길,아가페 전자담배,서울 송파구 올림픽로 597-1 (풍납동) 1층,010-3550-0227,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,잠실/송리단길 공식 스토어 로케이터 검증,5,4,5,14,A,1,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,17.30,P1,Wave 1,84,Batch 3,"score 17.3, tier1 area, message_type1, official source"
1,잠실/송리단길,잠실킹콩전자담배,서울 송파구 올림픽로 289 잠실시그마타워,010-4224-7254,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,잠실/송리단길 공식 스토어 로케이터 검증,5,4,5,14,A,1,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,17.30,P1,Wave 1,85,Batch 3,"score 17.3, tier1 area, message_type1, official source"
1,마포/공덕,마포크레이지베이프,서울 마포구 마포대로 112 1층 전자담배,010-2990-2002,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,마포/공덕 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,86,Batch 3,"score 16.9, tier1 area, official source"
1,마포/공덕,버나드 전자담배,서울 마포구 마포대로 68 마포아크로타워 202호 버나드 전자담배,010-4759-1339,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,마포/공덕 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,87,Batch 3,"score 16.9, tier1 area, official source"
1,마포/공덕,베이프랩마포점,"서울 마포구 월드컵로 190 이안상암Ⅱ, 107호 베이프랩전자담배",010-8827-6383,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,마포/공덕 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,88,Batch 3,"score 16.9, tier1 area, official source"
1,마포/공덕,베이핑클럽,서울 마포구 마포대로 143 마포공덕파크팰리스 Ⅱ 지하1층 108호 전자담배,010-8756-0727,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,마포/공덕 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,89,Batch 3,"score 16.9, tier1 area, official source"
1,마포/공덕,캡틴전자담배,서울 마포구 성암로13길 60 1층 102호 (상암동) 캡틴전자담배,010-7430-0607,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,마포/공덕 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,90,Batch 3,"score 16.9, tier1 area, official source"
1,영등포/문래,고(GO) 전자담배,서울 영등포구 양평로 106 2층 전자담배,010-9255-9002,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,영등포/문래 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,91,Batch 3,"score 16.9, tier1 area, official source"
1,영등포/문래,늘푸른,서울 영등포구 대방천로 150 1층 늘푸른 전자담배,010-9255-6631,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,영등포/문래 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,92,Batch 3,"score 16.9, tier1 area, official source"
1,영등포/문래,베이프스트릿당산,서울 영등포구 버드나루로 129 (당산동) 1층 101호 베이프스트릿,010-3215-8249,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,영등포/문래 공식 스토어 로케이터 검증,5,4,5,14,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,16.90,P1,Wave 1,93,Batch 3,"score 16.9, tier1 area, official source"
1,마포/공덕,도도베이프 공덕,서울 마포구 마포대로10길 12 트레퍼빌딩 1층 104호,0507-1487-0960,https://pcmap.place.naver.com/place/2011716182/home,,,,전자담배 전문점,마포/공덕 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=공덕 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,94,Batch 3,"score 16.8, tier1 area, message_type1, linked source"
1,마포/공덕,베이프월드 마포공덕점,서울 마포구 새창로 24 1층,0507-1366-0188,https://pcmap.place.naver.com/place/2023033178/home,,,,전자담배 전문점,마포/공덕 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=공덕 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,95,Batch 3,"score 16.8, tier1 area, message_type1, linked source"
1,마포/공덕,하카 공덕역직영점,서울 마포구 새창로 40 2층 102호,0507-1485-2161,https://pcmap.place.naver.com/place/2059928213/home,,,,전자담배 전문점,마포/공덕 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=공덕 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,96,Batch 3,"score 16.8, tier1 area, message_type1, linked source"
1,영등포/문래,당산전담,서울 영등포구 당산로 217 101호,0507-1351-0674,https://pcmap.place.naver.com/place/1164278440/home,,,,전자담배 전문점,영등포/문래 네이버 검색 핫스팟 인접 확장,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=당산 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,97,Batch 3,"score 16.8, tier1 area, message_type1, linked source"
