priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,row_number,phone_digits,normalized_phone,phone_type,audit_flags,audit_status,evidence_basis
2,노원,석계전자담배멀티샵,서울 노원구 석계로3길 11 1층,010-8277-5600,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,멀티샵,석계 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,241,Batch 8,"score 14.1, official source",242,01082775600,010-8277-5600,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,노원,친절한 전자담배,서울 노원구 동일로 1007 1층,010-4318-9080,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉/노원 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,242,Batch 8,"score 14.1, official source",243,01043189080,010-4318-9080,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,노원,하카코리아 공릉점,서울 노원구 공릉동 499-56 한일빌딩 1층 좌측,010-4008-4598,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉 상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,243,Batch 8,"score 14.1, official source",244,01040084598,010-4008-4598,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,목동전자담배,서울 양천구 목동중앙본로 122 1층,010-8254-1537,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,244,Batch 8,"score 14.1, official source",245,01082541537,010-8254-1537,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,목동/오목교,오목교전자담배,서울 양천구 신목로 93-1 1층 전자담배,010-6421-1384,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,오목교 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,245,Batch 8,"score 14.1, official source",246,01064211384,010-6421-1384,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,사당/방배,마샤 베이프 동작,서울 동작구 현충로 98 202호,010-5588-3930,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,동작 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,246,Batch 8,"score 14.0, message_type1, linked source",247,01055883930,010-5588-3930,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,은평/연신내,고릴라연신내점,서울 은평구 연서로29길 17 1층 (갈현동),010-7373-4043,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,연신내 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,247,Batch 8,"score 14.0, message_type1, linked source",248,01073734043,010-7373-4043,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,은평/연신내,마샤 베이프 불광동,서울 은평구 불광동 290-19 1층,010-4823-2367,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,불광 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,248,Batch 8,"score 14.0, message_type1, linked source",249,01048232367,010-4823-2367,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,압구정/청담,시가댕,서울 강남구 청담동 40-20 수정하이츠 202,010-2395-3314,https://m.cicadeng.com/shopinfo/company.html,,,,시가/전자담배 복합,청담 니치 상권,3,3,5,11,B,3,미접촉,,"전자담배 액상/시가 계열, 적합성 별도 판단",yes,linked_source,,코어 오피스/상업권,11.40,P3,Wave 3,251,Batch 9,"score 11.4, linked source",252,01023953314,010-2395-3314,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,건대입구,라미야자양점,서울 광진구 자양로13길 19 1층,010-9407-3923,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,자양동 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,13.60,P3,Wave 3,253,Batch 10,"score 13.6, linked source",254,01094073923,010-9407-3923,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,건대입구,바이올렛베이프샵,서울 광진구 뚝섬로 522 1층,010-7979-1655,https://www.okinolabs.com/ko/store-locator/,,,,전자담배 전문점,자양동 생활상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,13.60,P3,Wave 3,254,Batch 10,"score 13.6, linked source",255,01079791655,010-7979-1655,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,건대입구,킹콩베이퍼스 군자점,서울 광진구 광나루로 369 광진두산위브파크 1층 102호,010-9930-9140,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,군자/건대권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,13.60,P3,Wave 3,255,Batch 10,"score 13.6, linked source",256,01099309140,010-9930-9140,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,건대입구,베이프랩 자양점,서울 광진구 구의동,010-2209-6383,https://m.vapelab.co.kr/shopinfo/company.html,,,,전자담배 전문점,자양/구의 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,13.30,P3,Wave 3,256,Batch 10,"score 13.3, message_type1, linked source",257,01022096383,010-2209-6383,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,마포/공덕,베이프스토리 마포공덕전자담배,서울 마포구 마포대로 52 고려아카데미텔Ⅱ 지하1층,010-9545-5735,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,공덕 업무지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,13.60,P3,Wave 3,272,Batch 11,"score 13.6, linked source",273,01095455735,010-9545-5735,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,영등포/문래,문래멀티샵NEW,서울 영등포구 문래로 79-13 1층,010-8859-4610,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,문래 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,13.60,P3,Wave 3,273,Batch 11,"score 13.6, linked source",274,01088594610,010-8859-4610,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,영등포/문래,문래전자담배할인점,서울 영등포구 선유로 70 우리벤처타운2 지하104호,010-3598-7552,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,문래 업무지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,13.60,P3,Wave 3,274,Batch 11,"score 13.6, linked source",275,01035987552,010-3598-7552,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,잠실/송리단길,라미야 방이점,서울 송파구 오금로11길 33 신동아타워 1층 10호,010-9624-3989,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,방이 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,13.60,P3,Wave 3,275,Batch 11,"score 13.6, linked source",276,01096243989,010-9624-3989,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,구로디지털단지,구로디지털단지역 식후땡전자담배,서울 구로구 시흥대로 545-1 1층,010-2137-6780,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1545/,,,,전자담배 전문점,구디 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,12.90,P3,Wave 3,280,Batch 11,"score 12.9, linked source",281,01021376780,010-2137-6780,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,구로디지털단지,베이프스트릿 구로점,서울 구로구 디지털로 315 1층,0507-1442-5115,http://m.xn--jk1bv40b.com/myboard/st_branch/1048331,,,,전자담배 전문점,구디 오피스타운,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,12.90,P3,Wave 3,281,Batch 11,"score 12.9, linked source",282,050714425115,0507-1442-5115,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
3,영등포/문래,스모킹라이프,서울 영등포구 대방천로 191 1층,0507-1479-8991,https://map.naver.com/p/entry/place/36215100,,,,전자담배 전문점,영등포 생활상권,3,4,5,12,A,2,미접촉,,"네이버 지도 place listing 검증 완료. 전자담배 카테고리, 서울 영등포구 주소, 0507 확인",yes,linked_source,,혼합 고회전 상권,12.90,P3,Wave 3,285,Batch 11,"score 12.9, linked source",286,050714798991,0507-1479-8991,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,은평/연신내,라미야은평점,서울 은평구 통일로 856 (불광동) 메트로타워 지하1층 17호,010-8711-8200,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,불광/연신내 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.60,P3,Wave 3,309,Batch 12,"score 13.6, linked source",310,01087118200,010-8711-8200,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,강서/마곡,구구미니 전자담배 화곡,서울 강서구 화곡동,010-4675-0251,https://jokoonmini.com/,,,,전자담배 전문점,화곡 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,310,Batch 12,"score 13.3, message_type1, linked source",311,01046750251,010-4675-0251,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,노원,휴즈전자담배 노원직영점,서울 노원구 상계동 371-2,010-8279-2797,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1252/,,,,전자담배 전문점,노원/상계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,311,Batch 12,"score 13.3, message_type1, linked source",312,01082792797,010-8279-2797,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,도봉/창동,마샤 베이프 방학점,서울 도봉구 방학로 131 1층 3호,010-2881-1098,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,방학 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,312,Batch 12,"score 13.3, message_type1, linked source",313,01028811098,010-2881-1098,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,동대문/청량리,베이프랩 답십리,서울 동대문구 황물로 65 (답십리동),010-9790-2770,https://vapelab.co.kr/,,,,전자담배 전문점,답십리 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,313,Batch 12,"score 13.3, message_type1, linked source",314,01097902770,010-9790-2770,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,목동/오목교,시가랜드 전자담배,서울 양천구 신월로 344 1층,0507-1335-8585,https://map.naver.com/p/entry/place/34524114,,,,전자담배 전문점,신정 상권,3,4,5,12,A,1,미접촉,,"네이버 지도 place listing 검증 완료. 전자담배 카테고리, 서울 양천구 주소, 0507 확인. 기존 공개 웹 검색 010 대체",yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,314,Batch 12,"score 13.3, message_type1, linked source",315,050713358585,0507-1335-8585,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,베이프엔문정,서울 송파구 법원로4길 6 문정아이파크 132-2호,010-7559-9574,https://primejuice.kr/article/%ED%8C%90%EB%A7%A4%EC%A0%90-%EC%B0%BE%EA%B8%B0/5/1018/,,,,전자담배 전문점,문정 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,315,Batch 12,"score 13.3, message_type1, linked source",316,01075599574,010-7559-9574,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,사당/방배,막시무스코리아,서울 서초구 서초동,010-9632-3788,https://maximuskorea.co.kr/,,,,전자담배 전문점,서초 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,316,Batch 12,"score 13.3, message_type1, linked source",317,01096323788,010-9632-3788,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,사당/방배,킹콩전자담배 반포점,서울 서초구 잠원동,010-5216-5934,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,반포/잠원 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,317,Batch 12,"score 13.3, message_type1, linked source",318,01052165934,010-5216-5934,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,서울대입구/샤로수길,스모크 서울대입구역 전자담배,서울 관악구 관악로 211 1층 8호,010-5898-0078,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/646/,,,,전자담배 전문점,서울대입구 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,318,Batch 12,"score 13.3, message_type1, linked source",319,01058980078,010-5898-0078,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,서울대입구/샤로수길,하이전자담배,서울 관악구 관악로 212 1층 127호 (봉천동 관악프라자),010-4803-7499,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,봉천 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,319,Batch 12,"score 13.3, message_type1, linked source",320,01048037499,010-4803-7499,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,신림,베이프렌드 전자담배 신림점,서울 관악구 신림로 387 1층,010-7266-0709,https://m.swidn.com/store,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,320,Batch 12,"score 13.3, message_type1, linked source",321,01072660709,010-7266-0709,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,신림,봉천동 전자담배 프라임쥬스,서울 관악구 양녕로 26 (봉천동) 1층,010-8870-2447,https://primejuice.kr/,,,,전자담배 전문점,봉천 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,321,Batch 12,"score 13.3, message_type1, linked source",322,01088702447,010-8870-2447,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,신림,신림역 토네이도전자담배,서울 관악구 신림로 318 1동 1층 101호,010-9452-8576,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1101/,,,,전자담배 전문점,신림역 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,322,Batch 12,"score 13.3, message_type1, linked source",323,01094528576,010-9452-8576,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,중랑/면목,이지전자담배 마샤베이프 면목,서울 중랑구 면목동,010-6456-5964,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,323,Batch 12,"score 13.3, message_type1, linked source",324,01064565964,010-6456-5964,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,중랑/면목,전자담배 마샤베이프 면목로,서울 중랑구 면목로 488,010-3552-1677,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,324,Batch 12,"score 13.3, message_type1, linked source",325,01035521677,010-3552-1677,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,천호/강동,모던베이프 암사점,서울 강동구 암사동,010-7466-8264,https://modernvapeamsa.blogspot.com/,,,,전자담배 전문점,암사 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,13.30,P3,Wave 3,325,Batch 12,"score 13.3, message_type1, linked source",326,01074668264,010-7466-8264,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,강서/마곡,라미야 공항점,서울 강서구 송정로 30 1층 (공항동),010-3333-2213,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공항/강서 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,326,Batch 12,"score 12.9, linked source",327,01033332213,010-3333-2213,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,노원,라미야전자담배 공릉점,서울 노원구 공릉동,010-8652-4190,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,327,Batch 12,"score 12.9, linked source",328,01086524190,010-8652-4190,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,가락시장 베이핑샵,서울 송파구 송파대로28길 27 송파성원쌍떼빌상가 101동 219호,010-9278-8140,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,가락시장 인접,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,328,Batch 12,"score 12.9, linked source",329,01092788140,010-9278-8140,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,라파엘전자담배 문정역점,서울 송파구 법원로 114 엠스테이트 B동 138호,010-2922-8023,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1155/,,,,전자담배 전문점,문정역 인접,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,329,Batch 12,"score 12.9, linked source",330,01029228023,010-2922-8023,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,송파 전자담배 너구리굴 문정점,서울 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 130호,010-8208-0947,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,문정 상업지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,330,Batch 12,"score 12.9, linked source",331,01082080947,010-8208-0947,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,송파3대전자담배,서울 송파구 송이로 85 영진빌딩 1층,010-6585-2524,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,가락 생활상권,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,331,Batch 12,"score 12.9, linked source",332,01065852524,010-6585-2524,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,문정/가락,원더베이프 문정점,서울 송파구 법원로9길 26 에이치비지니스파크 D동 103호,010-8265-7880,https://wondervape.kr/shopinfo/company.html,,,,전자담배 전문점,문정 업무지구,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,332,Batch 12,"score 12.9, linked source",333,01082657880,010-8265-7880,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,서울대입구/샤로수길,라미야서울대,서울 관악구 남부순환로 1820 지하1층 1057,010-4041-7810,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서울대입구 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,334,Batch 12,"score 12.9, linked source",335,01040417810,010-4041-7810,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,서초/양재,서초전자담배,서울 서초구 효령로 304 국제전자센터 3층 3121호,010-9209-0071,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,서초 상권,3,4,5,12,A,2,미접촉,,기존 02와 함께 공개된 010 번호 사용,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,335,Batch 12,"score 12.9, linked source",336,01092090071,010-9209-0071,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,성북/길음,성북멀티샵,서울 성북구 종암동,010-2382-6133,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,성북 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,336,Batch 12,"score 12.9, linked source",337,01023826133,010-2382-6133,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,신림,신림멀티샵,서울 관악구 신림로 309 1층,010-6406-4262,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,신림 메인상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,337,Batch 12,"score 12.9, linked source",338,01064064262,010-6406-4262,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,중랑/면목,라미야 면목점,서울 중랑구 면목로 375 (면목동) 1층,010-4296-0404,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,면목 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,342,Batch 12,"score 12.9, linked source",343,01042960404,010-4296-0404,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,천호/강동,고릴라파이프 천호점,서울 강동구 진황도로 4,010-5392-0448,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,천호 메인상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,343,Batch 12,"score 12.9, linked source",344,01053920448,010-5392-0448,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,천호/강동,라미야강동점,서울 강동구 천호동 157-3 1층,010-6553-3904,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호 생활상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,344,Batch 12,"score 12.9, linked source",345,01065533904,010-6553-3904,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,천호/강동,라미야강동점 성내,서울 강동구 성내동,010-4175-0852,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안. 기존 라미야강동점과 별도 번호,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,345,Batch 12,"score 12.9, linked source",346,01041750852,010-4175-0852,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,천호/강동,하카전자담배 강동천호점,서울 강동구 구천면로 281,010-5364-1342,https://m.xn--9i1bl26anubgtr9x44g.com/article/%EC%A0%84%EA%B5%AD%EB%A7%A4%EC%9E%A5%EC%95%88%EB%82%B4/5/340/,,,,전자담배 전문점,천호 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.90,P3,Wave 3,346,Batch 12,"score 12.9, linked source",347,01053641342,010-5364-1342,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,노원,노원전자담배쇼핑몰,서울 노원구 상계로7길 22 우성아파트 101호,010-7572-1538,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,노원 생활상권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,348,Batch 12,"score 12.4, linked source",349,01075721538,010-7572-1538,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,수유/미아,수유전자담배 어썸리퀴드,서울 강북구 도봉로 290 수유역푸르지오시티 112호,010-5501-0095,https://m.ejuiceko.com/find_store.html,,,,전자담배 전문점,수유 역세권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,350,Batch 12,"score 12.4, linked source",351,01055010095,010-5501-0095,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,수유/미아,전자담배그레이컴퍼니 수유점,서울 강북구 한천로 1096 1층,010-9823-9475,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/327/,,,,전자담배 전문점,수유 핵심상권,3,4,5,12,A,3,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,12.40,P3,Wave 3,351,Batch 12,"score 12.4, linked source",352,01098239475,010-9823-9475,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
