no,phone,store_name,decoded_store_name,address,area_or_district,map_or_source_url,source_file,notes,verdict,reason,evidence_url,evidence_note
78,010-2818-0770,도도베이프 공덕,도도베이프 공덕,서울 마포구 마포대로10길 12,홍대/합정,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
79,010-2824-5934,킹콩전자담배 압구정점,킹콩전자담배 압구정점,서울 강남구 압구정로50길 27 1층 103호 킹콩전자담배 압구정점,강남구,,vape_send_ready_final_2026-04-15_1323.csv,swidn.com,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
80,010-2833-7172,강서구전자담배,강서구전자담배,서울 강서구 화곡동,강서/마곡,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안. 주소 재확인 필요,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
81,010-2857-6248,공간베이프,공간베이프,서울 광진구 뚝섬로 618 (국제빌딩) 1층 전자담배,광진구,,vape_bewell_extended_additions_2026-04-14.csv,be-well.co.kr 비웰 스토어로케이터 KBoard ID:22. 2026-04-14 bewell_extended 신규. brand:데이드림.,VERIFIED_KEEP,공식 로케이터 출처 (vape_bewell_extended_additions_2026),,공식 로케이터 파일
82,010-2863-0537,전자담배 멀티샵 신당동,전자담배 멀티샵 신당동,서울 중구 다산로 163-1 (신당동) 1층,중구/신당,,vape_vera_locator_lane_e_additions_2026-04-14.csv,베라쥬스 공식 스토어로케이터 기반. 2026-04-14 Lane E (VERA sweep) 신규.,VERIFIED_KEEP,공식 로케이터 출처 (vape_vera_locator_lane_e_additions_),,공식 로케이터 파일
83,010-2880-4966,전자담배랩,전자담배랩,서울특별시 용산구 한강대로11길 30 101호,이태원,https://m.swidn.com/store,vape_send_ready_final_2026-04-13_804.csv,스위든 공식 스토어로케이터 기반 2026-04-10 추가,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (로케이터),https://m.swidn.com/store,804 baseline (로케이터)
84,010-2881-1098,마샤 베이프 방학점,마샤 베이프 방학점,서울 도봉구 방학로 131 1층 3호,도봉/창동,https://m.martha-vape.com/bs21/layout/map_store2.html,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,공식 로케이터 URL 확인,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 로케이터 URL
85,010-2922-8023,라파엘전자담배 문정역점,라파엘전자담배 문정역점,서울 송파구 법원로 114 엠스테이트 B동 138호,문정/가락,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1155/,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1155/,804 baseline (네이버 검색)
86,010-2933-1519,봉천동 전자담배,봉천동 전자담배,"서울 관악구 보라매로 9 (봉천동), 1층 전자담배",서울대입구/샤로수길,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 로케이터 URL
87,010-2938-0625,액상82,액상82,서울 강남구 테헤란로70길 12 H타워 402-613A호,역삼/선릉,https://xn--82-vs4jx6m.com/shopinfo/company.html,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),https://xn--82-vs4jx6m.com/shopinfo/company.html,804 baseline (네이버 검색)
88,010-2971-8811,래빗베이프 가산점,래빗베이프 가산점,서울 금천구 가산디지털1로 181 1층 115-1호 래빗베이프 전자담배 가산점,구로디지털단지/금천,https://pcmap.place.naver.com/place/1497824566/home,vape_send_ready_final_2026-04-13_804.csv,merge_v2 review_rescue; blank phone -> 010 rescue,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1497824566/home,Naver Place pcmap
89,010-2979-3569,송파전자담배멀티샵,송파전자담배멀티샵,"서울 송파구 가락로 168, 제1층 제8호(송파동)",잠실/송리단길,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 로케이터 URL
90,010-2988-6281,라미야전자담배 송파가든파이브점,라미야전자담배 송파가든파이브점,서울 송파구 충민로 66 가든파이브 NC백화점 지하1층 FB-1079호,잠실/송리단길,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
91,010-2990-2002,마포크레이지베이프,마포크레이지베이프,서울 마포구 마포대로 112 1층 전자담배,마포/공덕,https://m.martha-vape.com/bs21/layout/map_store2.html,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 로케이터 URL
92,010-3002-2234,서초전자담배,서초전자담배,서울 서초구 서초대로38길 12,서초구,http://place.map.kakao.com/2007159197,vape_1000_townconnect_paginated_additions_2026-04-15.csv,p4/28,VERIFIED_KEEP,신뢰 출처 + URL + 전담 상호 (vape_1000_townconnect_paginate),http://place.map.kakao.com/2007159197,신뢰출처 + URL
93,010-3018-1540,베이퍼니전자담배 신촌점,베이퍼니전자담배 신촌점,서울 서대문구 연세로 6-1 1층,서대문구,,vape_send_ready_final_2026-04-15_1323.csv,swidn.com,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
94,010-3020-6160,오늘전자담배 은평뉴타운,오늘전자담배 은평뉴타운,서울 은평구 진관3로 21 은평뉴타운엘크루 101동 104호,은평/연신내,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
95,010-3044-4682,맥스베이프,맥스베이프,서울 강남구 강남대로84길 15 1층 106호 맥스베이프,강남구,,vape_bewell_extended_additions_2026-04-14.csv,be-well.co.kr 비웰 스토어로케이터 KBoard ID:370. 2026-04-14 bewell_extended 신규. brand:데이드림.,VERIFIED_KEEP,공식 로케이터 출처 (vape_bewell_extended_additions_2026),,공식 로케이터 파일
96,010-3049-7499,하이베이프,하이베이프,서울 송파구 동남로 303,석촌/가락,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
97,010-3064-3799,카우베이프 남부터미널점,카우베이프 남부터미널점,서울 서초구 효령로55길 15,강남역,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
98,010-3085-3898,전자담배 도봉로,전자담배 도봉로,서울 도봉구 도봉로145길 39 1층,도봉/창동,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
99,010-3111-9789,문래멀티샵,문래멀티샵,서울특별시 영등포구 문래로 79-13 (문래동3가),영등포구,http://www.aidakorea.co.kr/shop_contents/myboard_list.htm?myboard_code=myboard1&category_idx=16183&page=2,vape_1300_new_source_discovery_additions_2026-04-15.csv,,VERIFIED_KEEP,신뢰 출처 + URL + 전담 상호 (vape_1300_new_source_discovery),http://www.aidakorea.co.kr/shop_contents/myboard_list.htm?myboard_code=myboard1&category_idx=16183&page=2,신뢰출처 + URL
100,010-3132-8838,롤로타바코 독산동3호점,롤로타바코 독산동3호점,서울 금천구 독산로 173,,,vape_1400_daum_sweep_v2_combined_additions_2026-04-16.csv,,NEEDS_REVIEW,약한 출처 + 상호 불명확 (vape_1400_daum_sweep_v2_combin),,"약한 출처, 상호 불명확"
101,010-3134-4351,제로전자담배쌍문세라믹점,제로전자담배쌍문세라믹점,서울특별시 도봉구 해등로 189 (삼익세라믹아파트) 상가 103호,도봉구,https://end-puff.com/bs21/layout/map_all2.html,vape_1300_new_source_discovery_additions_2026-04-15.csv,,VERIFIED_KEEP,공식 로케이터 URL 확인,https://end-puff.com/bs21/layout/map_all2.html,공식 로케이터 URL
102,010-3168-1252,베이프살롱 중랑점,베이프살롱 중랑점,서울 중랑구 중랑역로 199 (묵동) 1층,중랑/면목,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
103,010-3202-9410,이대전자담배,이대전자담배,서울 서대문구 이대역 주변,신촌/이대,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안. 주소 재확인 필요,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
104,010-3208-5522,킹콩전자담배강남점,킹콩전자담배강남점,서울 강남구 학동로2길 6 1층 킹콩전자담배,신논현/논현,https://m.martha-vape.com/bs21/layout/map_store2.html,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 로케이터 URL
105,010-3215-8249,베이프스트릿당산,베이프스트릿당산,서울 영등포구 버드나루로 129 (당산동) 1층 101호 베이프스트릿,영등포/문래,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 로케이터 URL
106,010-3223-1772,롤링타바코 매니아,롤링타바코 매니아,서울 강서구 공항대로 555 (염창동) 1층,강서/염창,,vape_vera_locator_lane_e_additions_2026-04-14.csv,베라쥬스 공식 스토어로케이터 기반. 2026-04-14 Lane E (VERA sweep) 신규.,VERIFIED_KEEP,공식 로케이터 출처 (vape_vera_locator_lane_e_additions_),,공식 로케이터 파일
107,010-3234-9987,주식회사에코스틱,주식회사에코스틱,서울특별시 종로구 종로 233 1층,종로/종로2가,,vape_bewell_followup_additions_2026-04-14.csv,review_promoted: martha-vape.com 출처. pool에 위베이프에코전자담배 0507-1368-3757(같은주소) 있으나 다른 상호(에코스틱 법인). 2026-04-14 bewell_followup 확정.,VERIFIED_KEEP,공식 로케이터 출처 (vape_bewell_followup_additions_2026),,공식 로케이터 파일
108,010-3237-4520,듀바코 삼성점,듀바코 삼성점,서울 강남구 삼성로103길 12 신도브래뉴주상복합 지하1층 B105-1호,삼성/코엑스,https://map.naver.com/p/search/듀바코 삼성점,vape_send_ready_final_2026-04-13_804.csv,애매번호 재검증 복구 2026-04-10. 듀바코 삼성점/라미야삼성점이 같은 신도브래뉴주상복합 B105-1호와 동일 번호로 수렴해 단일 매장으로 판단,VERIFIED_KEEP,804 baseline + Naver URL 확인,https://map.naver.com/p/search/듀바코 삼성점,804 + Naver
109,010-3239-0208,삼성전자담배 삼성동점,삼성전자담배 삼성동점,서울 강남구 삼성로 517 채널리저브 지하109호,삼성/코엑스,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
110,010-3241-5434,강서구 전자담배,강서구 전자담배,서울특별시 강서구,강서구,,vape_1400_naver_blog_v2_final_additions_2026-04-16.csv,,NEEDS_REVIEW,Naver 블로그 + URL 없음 — 전담 명시 (확인 권장),,"Naver 블로그, URL 없음"
111,010-3245-1669,렉스 전자담배,렉스 전자담배,서울 성동구 왕십리로 336 1층 102호,왕십리/한양대,https://m.martha-vape.com/bs21/layout/map_store2.html,vape_send_ready_final_2026-04-13_804.csv,Martha Vape 공개 로케이터 기준 확인,VERIFIED_KEEP,공식 로케이터 URL 확인,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 로케이터 URL
112,010-3247-5345,베이프렌드 전자담배 서울대입구역2호점,베이프렌드 전자담배 서울대입구역2호점,서울 관악구 관악로 168,사당/방배,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
113,010-3252-6789,구로 스타전자담배,구로 스타전자담배,서울특별시 구로구 시흥대로 545-1 (구로동) 1층,구로디지털단지,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,vape_send_ready_final_2026-04-13_804.csv,리트머스코리아 공식 스토어로케이터 기반 2026-04-10 추가,VERIFIED_KEEP,공식 로케이터 URL 확인,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 로케이터 URL
114,010-3253-0897,위베이프 오목교점,위베이프 오목교점,서울 양천구 오목로 340,목동/신정,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
115,010-3255-2440,룰루전자담배 사당점,룰루전자담배 사당점,서울 서초구 과천대로 946,,,vape_1400_daum_sweep_v2_combined_additions_2026-04-16.csv,,NEEDS_REVIEW,약한 출처 + URL 없음 + 전담 명시 상호 (vape_1400_daum_sweep_v2_combin),,"약한 출처, URL 없음"
116,010-3258-1910,케이전자담배 종로,케이전자담배 종로,서울 중구 무교로 32 효령빌딩 지하1층,종로/을지로/충무로,,vape_send_ready_final_2026-04-13_804.csv,공개 웹 검색 기반 초안,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
117,010-3260-0059,베이프월드 신촌점,베이프월드 신촌점,서울 마포구 서강로11길 11,홍대/합정,,vape_kakao_sweep_additions_2026-04-14.csv,,VERIFIED_KEEP,KakaoMap 스윕 + 전담 관련 상호명,,Kakao 스윕
118,010-3277-2345,캐츠코리아 까치산점,캐츠코리아 까치산점,서울특별시 강서구 강서로20길 4 (화곡동) 1층 전자담배,강서/화곡,,vape_hidden_chain_offlocator_additions_2026-04-14.csv,be-well.co.kr 비웰 스토어로케이터 ID:3245. 2026-04-14 hidden_chain_offlocator 신규.,VERIFIED_KEEP,공식 로케이터 출처 (vape_hidden_chain_offlocator_additi),,공식 로케이터 파일
119,010-3292-5058,하이퍼전자담배,하이퍼전자담배,서울 강북구 오패산로30길 10 (대지쇼핑프라자) 1층 105호 하이퍼전자담배,강북구,,vape_bewell_extended_additions_2026-04-14.csv,be-well.co.kr 비웰 스토어로케이터 KBoard ID:186. 2026-04-14 bewell_extended 신규. brand:데이드림.,VERIFIED_KEEP,공식 로케이터 출처 (vape_bewell_extended_additions_2026),,공식 로케이터 파일
120,010-3300-0270,위베이프 전자담배 방배점,위베이프 전자담배 방배점,서울 서초구 효령로 36 (방배동) 세중빌딩 103호,서초구,,vape_send_ready_final_2026-04-15_1323.csv,swidn.com,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
121,010-3328-6204,강동구전자담배몰,강동구전자담배몰,서울 강동구 천호대로 1006 브라운스톤천호 B327호,천호/강동,https://m.martha-vape.com/bs21/layout/map_store2.html,vape_send_ready_final_2026-04-13_804.csv,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,VERIFIED_KEEP,공식 로케이터 URL 확인,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 로케이터 URL
122,010-3333-0017,베이프유 송파석촌점,베이프유 송파석촌점,서울 송파구 가락로 112 내경빌딩 1층 6호,송파구,,vape_send_ready_final_2026-04-15_1323.csv,swidn.com,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
