priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,audit_status,audit_flags,evidence_basis,row_number,phone_type,send_bucket,action_priority
2,서대문/홍제,서대문홍제 전자담배,,0507-1388-2162,https://pcmap.place.naver.com/place/2046313062/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,482,Batch 8,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,위베이프 전자담배 명지가재울점,서울 서대문구 증가로 150 상가동 B322호,0507-1407-3641,https://pcmap.place.naver.com/place/2072688461/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,483,Batch 8,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,신림,신림 전자담배,,0507-1342-9365,https://pcmap.place.naver.com/place/1241162833/home,,,,전자담배 전문점,신림 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,484,Batch 8,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,은평/연신내,연신내 전자담배,,0507-1416-7782,https://pcmap.place.naver.com/place/13543727/home,,,,전자담배 전문점,은평/연신내 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,487,Batch 8,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,중랑/면목,제로전자담배 상봉역점,서울 중랑구 망우로 322 1동 1층 112호,0507-1336-3943,https://pcmap.place.naver.com/place/2058437619/home,,,,전자담배 전문점,중랑/면목 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,488,Batch 8,"score 14.0, message_type1, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,구로디지털단지,구로 전자담배,,0507-1374-3730,,,,,전자담배 전문점,구로디지털단지 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,혼합 고회전 상권,13.30,P3,Wave 3,521,Batch 11,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,마포/공덕,상암 전자담배,서울특별시 마포구 월드컵북로54길 17 사보이시티 A동 1층 122호,0507-1364-3540,,,,,전자담배 전문점,은평/연신내 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,혼합 고회전 상권,13.30,P3,Wave 3,524,Batch 11,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
3,동대문/청량리,하카전자담배 답십리점,서울 동대문구 답십리로 173 1층,010-7288-3758,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,답십리 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 마샤 베이프 매장 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,559,Batch 12,"score 13.4, official source",not_audited,,,,mobile_010,audit_first,C_audit
3,서초/양재,증기기관 서초점,서울 서초구 서초중앙로24길 5 맨투맨빌딩 104호,010-9340-6927,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서초 생활상권,3,4,5,12,A,2,미접촉,,"공식 스토어 로케이터 재확인 2026-04-10, 마샤 베이프 매장 페이지 기반 비핫스팟 확장 추가",yes,official_locator,,확장/생활상권,13.40,P3,Wave 3,560,Batch 12,"score 13.4, official source",not_audited,,,,mobile_010,audit_first,C_audit
2,강서/마곡,강서 전자담배,서울특별시 강서구 화곡로19길 47 502호,0507-1380-1223,,,,,전자담배 전문점,강서/마곡 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,562,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,강서 전자담배,서울특별시 강서구 강서로 426,0507-1431-8865,,,,,전자담배 전문점,강서/마곡 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,563,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,강서 전자담배,,0507-1377-9071,,,,,전자담배 전문점,강서/마곡 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,564,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,강서 전자담배,,0507-1349-3541,,,,,전자담배 전문점,강서/마곡 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,565,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,강서/마곡,하카 발산역직영점,서울 강서구 강서로 359-3 1층 101호,0507-1311-0261,,,,,전자담배 전문점,강서/마곡 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,567,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,금호/약수/옥수,금호 전자담배,,0507-1349-3646,,,,,전자담배 전문점,금호/약수/옥수 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,568,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,노원,노원 전자담배,,0507-1383-8958,,,,,전자담배 전문점,노원 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,569,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,노원,노원 전자담배,,0507-1366-6482,,,,,전자담배 전문점,노원 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,570,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,노원,파스타바코 노원총판,서울특별시 노원구 한글비석로 419 1층 파스타바코,0507-1309-9686,,,,,전자담배 전문점,노원 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,571,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,청량리 전자담배,,0507-1308-6196,,,,,전자담배 전문점,동대문/청량리 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,575,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,사당 전자담배,,0507-1412-1162,,,,,전자담배 전문점,사당/방배 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,581,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,사당 전자담배,,0507-1369-5476,,,,,전자담배 전문점,사당/방배 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,582,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,서대문홍제 전자담배,,0507-1498-8791,,,,,전자담배 전문점,서대문/홍제 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,584,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,서대문홍제 전자담배,,0507-1345-2946,,,,,전자담배 전문점,서대문/홍제 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,585,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,신림,신림 전자담배,,0507-1397-1081,,,,,전자담배 전문점,신림 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,593,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,신림,신림 전자담배,,0507-1333-2430,,,,,전자담배 전문점,신림 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,594,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,은평/연신내,연신내 전자담배,,0507-1446-5100,,,,,전자담배 전문점,은평/연신내 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁 (주소 확인 필요),yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,597,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
2,중랑/면목,상봉역 전자담배,서울특별시 중랑구 봉우재로33길 20,0507-1408-7905,,,,,전자담배 전문점,중랑/면목 네이버 검색 검증,3,4,5,12,B,1,미접촉,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,yes,web_search_draft,,확장/생활상권,13.30,P3,Wave 3,598,Batch 12,"score 13.3, message_type1",not_audited,,,,business_0507,audit_first,C_audit
